Place Name,Lattitude,Longitude,Place ID,Author,Rating,Comment,Time,Unnamed: 8,Unnamed: 9,Unnamed: 10,sentiment_score
Venice,45.434185,12.337817,,casperia,0,"My first visit to Carnevale was in 2012 with my husband, we were in awe and had an incredible time. I returned the next 2 years with friends and my teen daughter, and now I lead Carnevale tours for small groups. It's so much fun, I love the amazing costumes. It's like a huge masquerade street party, everyone is so elegant. Yes it gets insanely crowded on the weekends, but put on your costume and get into it! Attend a masked ball, go out for drinks in costume to one of the old cafes on St Marks square, glide on the canal in a gondola... create your own costume parade through St Marks square and feel like a celebrity posing for photos behind your mysterious mask. It's the grandest party you can imagine, and something you should do at least once in your life. Go have some fun in this magical ancient lagoon city. I highly recommend it! Just try to be respectful of the Venetians, this isn't a Mardi Gras drunk fest, and if you dress up... please dress elegant in a themed Renaissance period costume, this isn't Halloween. Last tip, do dress up. Life is so much more fun when you participate!","Sep 18, 2016",en,Friends,Link,0.9959
Venice,45.434185,12.337817,,Deee_Naa,0,"Irrespective of the fact that Venezia is crowded during the carnival period, it's a must visit if you can make it. The glamorous carnival costumes ranging from children to elders and even for cute lil puppies, catches your eye and will be remembered for a lifetime!","Jul 8, 2016",en,Friends,Link,0.7644
Venice,45.434185,12.337817,,John F,0,"Despite the crowds at the big events like The Flight of the Angel and at weekends this is an amazing event. If you can, be there for a few midweek days. It is worth it. The crowds are less but there are still lots of people in costume to check out. For the full experience go in costume for a few hours. All those times you wanted to be on display and were too embarrassed - now you can flaunt your inner extrovert with ease. Even more so with a mask. If you are feeling rich there are dozens of balls and the like to attend - but they do not come cheap: 300 euros is the starting price.","May 19, 2016",en,Solo,Link,0.926
Venice,45.434185,12.337817,,PaulClaydon,0,"I dare anyone to visit Venice and not fall in love with this most wonderful city. We stage managed our second visit to coincide with the last two days of this amazing carnival. They say that Venice is selling its soul to tourism, but it has adapted itself to survive I think. I cannot speak for other years, but an elaborate ornate series of exhibits are erected in St.Marks square with a stage facing the basilica. Confetti was thrown freely and everyone seemed to be dragged into the spirit of the carnival. There were a vast array of costumes on display from the novelty, to the home made and best of all the traditional stunning costumes. There were fancy dress competitions, live musicians and all sorts of fun to be had. The locals are obviously proud of their city and carnival tradition as so many dress up and play their role. They are quite happy to pose for photographs if they are asked politely. Everywhere you go masked costumed people are walking around. To be honest it is a little surreal (I best describe it as being in a Doctor Who episode). It is hard to be unmoved by the spectacle and found yourself becoming involved whether you wanted to or not. Long may it continue.","Mar 31, 2016",en,Couples,Link,0.9935
Venice,45.434185,12.337817,,Sandra B,0,"It was second time we returned for Venice carnival this year. It is something one must see. I didn't wear the mask because when one becomes mask, it is not possible to experience anything else, the game is on. One of the grandest and most sincere celebrations on the planet, refilling centuries old Serenissima with life and mystery every year. Be there. Be a mask, or an observer, or photo-hunter, be a part of Venice Carnival.","Mar 7, 2016",en,-,Link,0.7501
Venice,45.434185,12.337817,,CMorgan,0,The Carnival of Venice is probably the most famous carnival in the world (along with the one in Rio) and it still brings the old times' atmosphere around the city during the cold months. It's a nice opportunity to wear a famous mask on the streets and to see many extraordinary costumes.,"Feb 26, 2016",en,Couples,Link,0.6808
Venice,45.434185,12.337817,,Sandra B,0,"This was my second time visiting the carnival and my third time in Venice. I simply adore the city. It is so beautiful and interesting, especially in the time of the carnival. There are so many people in masks and costumes walking all around the city making the atmosphere of the city even more romantic. It is for sure a day well spent. Weather in Venice in February is quite warm, the only negative thing in the time of carnival is that there is a lot of people, so walking across the bridges in some parts of the city can be quite a challenge and a bit time consuming. I will definitely go back in a few years.","Feb 18, 2016",en,Couples,Link,0.9625
Venice,45.434185,12.337817,,Colin_Frendo,0,Not really a fan of Carnival but took my wife on a surprise trip to Venice for Carnival 2016 (which was high on her bucket list) and ended up enjoying it too. The large array of colourful and diverse costumes worn by locals and tourists alike are a sight to behold. Many a photo opportunity set against the scenic back drop of the Venetian lagoon and Piazza S. Marco. Most costume wearers are happy to oblige. Some carnival activity is present everyday in the piazza and there was also a small fireworks show at the Arsenale di Venezia.,Feb-16,en,-,Link,0.8992
Venice,45.434185,12.337817,,Jan G,0,Amazing costumes. So many people dressed up from all over the world. Plenty of places to buy masks yourself from 2 upwards. Go into the shops in the back streets for bargains. Great atmosphere.,"Feb 15, 2016",en,Friends,Link,0.836
Venice,45.434185,12.337817,,Jeroen W,0,"The Carnival of Venice is a fun and beautiful experience of its history, tailored artistry, a very special atmosphere and a conglomeration of many interesting personalities. This carnival is not a bacchanal, it is a mysterious Carnivalesque self expression by the participants with a veil of anonymity. All participants wear masks, some of which are truly fine works of art and most wear costumes to match. The variety and creativeness of the characters is astounding as is the exemplary patience of the Venetians (and many foreign) participants with the tourists who sometimes almost ambush them with their smart phones. The detail of some costumes is crazy, we were in a restaurant with two couples that had Renaissance costumes, including the hooped skirts and very uncomfortable girdles for the ladies and wigs for all four. At the end of their dinner we were asked to help them put on the mask, for it was nearly impossible for them to do this themselves. Committed! This is an experience of a lifetime if you can take the time to appreciate it.","Feb 13, 2016",en,Couples,Link,0.9785
Venice,45.434185,12.337817,,ceejaydee,0,"After ten years and superb memories, I went to the carnival! The crowds of Chinese tourists bothering the costumed characters, the overnumerous 'selfies' and the angry photographers, the vulgar Carnival trinkets sold by Tamil vendors, the beggars, the African street vendors of bags. Crowds in narrow streets, the Canale border disfigured by ramps to get to the boat area, the gondolas at 90 for 20 min in blocked canals. Is Venice losing its soul before sinking with climate change? The costumes are not what they used to be!!!! A lot of amateurs with homemade disguises in curtain material! They do have fun, I reckon!! Good for them.",Jan-16,en,-,Link,-0.3544
Venice,45.434185,12.337817,,Reg M,0,"First trip to Venice and although it was a little busy it was fun, I guess it's to be expected as one of the most popular tourist destinations. Visiting at carnival time made the trip vibrant and colourful. It was great to see so many people dressed up in period costumes but also modern comical outfits that made us smile and laugh. People that weren't dressed up had masks so we're still participating in the spirit of carnival. Revellers continued late into the night around the streets in street parties and bars across the city. It was fun watching spectacles of people promenading, dancing, singing and generally having fun with friends and family. Lots of street artists and bands entertaining. There was a visible presence of The Carabinieri on the streets but I didn't see a single sign of trouble on any of the night outs we drink, ate and moved from bar to bar. In fact, we found two Carabinieri in a bar on their break, still tooled up, only in Italy. Haha! So yea, Carnival time is real fun, lots to see and do, go have a blast.","Feb 10, 2016",en,Couples,Link,0.9927
Venice,45.434185,12.337817,,nicolewsd,9,So before booking this I scoured the internet trying to find reviews on the balls without much success. I ended up going with Venice Events as all the reviews seemed really good. Getting there: It's easy enough to find and just a quick walk from the water bus stop. Entering: There were people greeting you along the way. The main room was everything you could want it to be. The entire room was just decadent. Food: The food was on point and the massive lobster tail was fantastic. After Dinner: You head back downstairs to the room you started in. Entertainment: The performers moved around the room so everyone got a chance to see everything. Costume: I knew I wanted to get really dressed up in one of the traditional costumes. I went to 2 locations and although we may not have looked traditional our costumes totally made up for it. Over the top is NOT in their vocabulary and thank god it wasn't. I hope this helps give you a bit more information.,"Feb 9, 2016",en,Couples,Link,0.9549
Venice,45.434185,12.337817,,MrsRRD,0,"A wonderful time to visit Venice, book early to avoid high hotel prices. The costumes are incredible and the city takes on a wonderful charm. Be warned though, it is so busy. We were in traffic jams of people trying to walk down some of the narrow streets with police directing people! The queues for all the attractions were ridiculously long. I would recommend going during the week to see attractions and the weekends for costumes!","Feb 9, 2016",en,-,Link,0.9199
Venice,45.434185,12.337817,,cgood511,0,"While the carnival takes place in February it does not seem the best time to see Venice, but the costumes and atmosphere simply excites everyone. The Venetians put so much effort into their magnificent costumes, it is a photographer's paradise. We stayed just across the lagoon from Venice, which did involve some travelling each day, if the pocket allows, stay in Venice. You can get full enjoyment from all the concerts and the full programme of evening events. I would certainly visit again another year, there is still so much I would like to see, getting around Venice is so easy by public transport, also visiting some of the other islands in the lagoon can be done by water taxis.","Feb 9, 2016",en,Couples,Link,0.9871
Venice,45.434185,12.337817,,Anastasia S,1,"We flew to Venice especially for the carnival and even had studied the program in advance and chosen some event we wanted to visit, but ended up doing our own thing. Even on ""usual"" days when no major events were planned, San Marco square and nearby areas were packed with tourists. So, getting around took loads of time and involved constantly being on alert not to become a victim of pickpockets. Crowds gathered around every person in a beautiful costume, which made taking pictures very challenging. I wonder what was going on there during major events. Since we also wanted to do some sightseeing, we skipped those events. All in all, if you have already seen Venice and are really interested in enjoying the carnival, you can either prepare psychologically and go spend several days in this crowd photo hunting, or put on an elaborated costume and become a local star with thousands of tourists taking pictures of you and uploading them in social media :)","Feb 9, 2016",en,Couples,Link,0.9747
Venice,45.434185,12.337817,,kralkriszti,0,It was my first time on Carnival and it is an unforgettable experience. The St Mark Square is amazing and local people are very friendly.,"Feb 9, 2016",en,Family,Link,0.807
Venice,45.434185,12.337817,,Peter G,0,Not really a fan of Carnival but took my wife on a surprise trip to Venice for Carnival 2016 (which was high on her bucket list) and ended up enjoying it too. The large array of colourful and diverse costumes worn by locals and tourists alike are a sight to behold. Many a photo opportunity set against the scenic back drop of the Venetian lagoon and Piazza S. Marco. Most costume wearers are happy to oblige. Some carnival activity is present every day in the piazza and there was also a small fireworks show at the Arsenale di Venezia.,Feb-16,en,Friends,Link,0.8992
Venice,45.434185,12.337817,,AAA,0,"All Venice just full of joy!!! People are excited, dressed up, there is music everywhere, everything is just beautiful and colorful. Just a shame it's cold at this time of year, but warmed my heart! Fun fun fun!!!","Feb 6, 2016",en,-,Link,0.9708
Venice,45.434185,12.337817,,thewanderer2016,0,"Well, people dress up to varying degrees and there are shops and stalls devoted to costumes and accessories. For the few who go the whole hog, it is another reason to take photos with that sore camera finger! Was funny seeing the folks in the gallery of St Marks! In reality there are bigger and more flamboyant carnivals. Who picks up all that confetti?!","Feb 4, 2016",en,Solo,Link,0.7249
Venice,45.434185,12.337817,,Claire Y,0,It was just as amazing as all the photos show. The place is buzzing and very busy but there is so much going on all over the place! We saw the opening ceremony which was pretty awesome and the next day saw the pianist hanging over the Grand Canal playing a grand piano! Followed by a rendition of opera which resonated the length of the canal. Absolutely wonderful.,"Jan 29, 2016",en,Couples,Link,0.9843
Venice,45.434185,12.337817,,_Broadbent,0,"Although a little chilly, really glad we caught the beginning of the Carnivale. A wicked weekend was had, so much fun seeing the streets lined with masks and beautiful costumes. We had some amazing food and a glass of prosecco or 2. Wonderfully romantic.","Jan 27, 2016",en,-,Link,0.9553
Venice,45.434185,12.337817,,Simona ,0,We were on a one day trip there on the main day of the carnival. The masks are beautiful. We watched the drop of the angel from the tower and then walked through the side streets and just got lost in the beauty of Venice. The food and drinks are very expensive.,"Jan 16, 2016",en,Friends,Link,0.6486
Venice,45.434185,12.337817,,Brad ????,0,"Locals and those who regularly visit Venice may not enjoy being around during this time of the year but we have much enjoyed visits during the Carnival holiday period held yearly. What we enjoy most about visits during this time of the year is the festive environment. There is always an outdoor stage with evening performances at St. Mark's Square. Other smaller squares around Venice host events and small markets during Carnival as well. Throughout Venice you will also see participants dressed in lovely traditional Carnival costumes and masks, posing for you to take pictures. Hotels are very pricey during Carnival so try to reserve your hotel rooms well in advance. Trains departing Venice are quite full during Carnival, so reserve rail tickets in advance. If you want to buy Venetian masks, cheap souvenir quality masks are found at kiosks near popular tourist spots or in the endless souvenir shops. Higher quality masks are available at shops like Atelier Marega. A dedicated Carnival of Venice website provides general information and event details.","Jan 3, 2016",en,Couples,Link,0.9844
Venice,45.434185,12.337817,,anup s,0,What a day we chose to visit St Mark's square. It was the carnival month and it sure was a sight to see with thousands gathered early in the morning and dressed to the occasion. This is definitely a must visit in Venice.,"Sep 30, 2015",en,Couples,Link,0.6124
